datetime,source,face,face_bbox_x1,face_bbox_y1,face_bbox_x2,face_bbox_y2,head_yaw,head_pitch,head_roll,left_eye_state,right_eye_state,left_eye_state_confidence,right_eye_state_confidence,gaze_yaw,gaze_pitch,facial_expression,race,gender,age,face_center_x,face_center_y,face_area,person
2024-12-12 17:52:33.125224265,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,312,492,430,641,1.65,31.14,-0.53,open,open,1.0,1.0,9.52,18.2,neutral,white,male,25,371.0,566.5,17582,3
2024-12-12 17:52:33.125224265,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,937,569,990,623,-40.17,27.2,-0.24,open,open,1.0,1.0,-30.8,13.28,admired,white,male,45,963.5,596.0,2862,0
2024-12-12 17:52:33.125224265,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,7,966,120,1095,304,13.99,0.36,1.15,closed,open,1.0,0.85,19.77,-11.5,neutral,white,male,25,1030.5,212.0,23736,2
2024-12-12 17:52:33.285149114,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,271,163,341,265,0.77,17.61,-3.0,open,open,1.0,1.0,-10.71,-9.8,neutral,middle_eastern,male,35,306.0,214.0,7140,1
2024-12-12 17:52:33.285149114,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,311,491,430,642,2.26,29.95,-0.24,open,open,1.0,1.0,9.56,18.36,neutral,white,male,25,370.5,566.5,17969,3
2024-12-12 17:52:33.285149114,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,937,569,990,623,-45.52,24.31,-1.69,open,open,0.95,1.0,-33.94,10.46,neutral,white,male,45,963.5,596.0,2862,0
2024-12-12 17:52:33.285149114,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,7,992,118,1117,297,23.17,-0.94,-10.12,open,open,1.0,1.0,27.36,-14.48,neutral,middle_eastern,male,25,1054.5,207.5,22375,2
2024-12-12 17:52:33.424872929,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,272,156,341,256,0.36,16.64,-3.16,open,open,1.0,1.0,-7.13,-8.86,neutral,middle_eastern,male,35,306.5,206.0,6900,1
2024-12-12 17:52:33.424872929,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,311,490,431,643,2.0,28.29,-0.95,open,open,1.0,1.0,8.85,18.04,neutral,white,male,25,371.0,566.5,18360,3
2024-12-12 17:52:33.424872929,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,937,569,990,623,-47.26,26.91,-4.06,open,open,0.97,1.0,-35.18,9.95,neutral,white,male,45,963.5,596.0,2862,0
2024-12-12 17:52:33.424872929,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,7,1008,120,1130,296,18.58,0.7,-7.44,open,open,1.0,1.0,19.62,-4.46,neutral,middle_eastern,male,25,1069.0,208.0,21472,2
2024-12-12 17:52:33.577222390,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,274,153,341,252,-0.43,16.61,-3.45,open,open,1.0,1.0,-9.6,-9.41,neutral,middle_eastern,male,35,307.5,202.5,6633,1
2024-12-12 17:52:33.577222390,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,311,490,431,644,1.71,31.7,-0.7,open,open,1.0,1.0,9.07,17.7,neutral,white,male,25,371.0,567.0,18480,3
2024-12-12 17:52:33.577222390,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,937,569,990,624,-43.13,29.98,-3.54,open,open,0.96,1.0,-34.07,12.55,neutral,white,male,45,963.5,596.5,2915,0
2024-12-12 17:52:33.577222390,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,7,1015,121,1139,301,15.43,10.15,-7.85,closed,open,0.81,1.0,11.7,15.38,neutral,middle_eastern,male,25,1077.0,211.0,22320,2
2024-12-12 17:52:33.734622109,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,273,155,342,255,-0.63,16.59,-3.06,open,open,1.0,1.0,-9.97,-12.06,neutral,middle_eastern,male,35,307.5,205.0,6900,1
2024-12-12 17:52:33.734622109,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,311,490,431,645,1.49,31.04,-0.92,open,open,1.0,1.0,9.5,18.17,neutral,white,male,25,371.0,567.5,18600,3
2024-12-12 17:52:33.734622109,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,937,569,990,624,-38.69,34.5,-3.91,open,open,0.91,1.0,-36.97,10.26,neutral,white,male,45,963.5,596.5,2915,0
2024-12-12 17:52:33.734622109,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,7,1017,122,1139,301,11.44,10.11,-17.99,open,open,1.0,1.0,20.86,-15.06,neutral,middle_eastern,male,25,1078.0,211.5,21838,2
2024-12-12 17:52:33.863403698,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,1,961,126,1096,316,9.85,-10.97,0.86,closed,open,1.0,1.0,9.17,-7.77,neutral,east_asian,male,35,1028.5,221.0,25650,2
2024-12-12 17:52:33.863403698,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,272,157,340,257,-0.47,21.08,-3.34,open,open,1.0,1.0,-15.03,-6.03,neutral,middle_eastern,male,35,306.0,207.0,6800,1
2024-12-12 17:52:33.863403698,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,311,491,430,644,2.14,27.34,-1.28,open,open,1.0,1.0,7.09,14.86,neutral,white,male,25,370.5,567.5,18207,3
2024-12-12 17:52:33.863403698,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,936,568,990,625,-43.22,35.69,-9.21,open,open,0.75,1.0,-29.02,11.03,neutral,white,male,45,963.0,596.5,3078,0
2024-12-12 17:52:33.863403698,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,7,1021,122,1143,301,11.44,10.11,-17.99,open,open,1.0,1.0,20.86,-15.06,neutral,middle_eastern,male,25,1082.0,211.5,21838,2
2024-12-12 17:52:34.012386320,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,1,952,126,1091,321,5.73,-20.29,2.37,open,open,1.0,0.99,12.58,-12.82,tired,middle_eastern,male,25,1021.5,223.5,27105,2
2024-12-12 17:52:34.012386320,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,270,158,339,259,-0.31,18.07,-3.71,open,open,1.0,1.0,-10.19,-5.85,neutral,white,male,35,304.5,208.5,6969,1
2024-12-12 17:52:34.012386320,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,312,492,429,644,2.36,27.37,-1.12,open,open,1.0,1.0,4.87,12.82,neutral,white,male,25,370.5,568.0,17784,3
2024-12-12 17:52:34.012386320,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,936,569,990,625,-44.37,39.51,-18.12,closed,open,0.71,1.0,-34.03,6.82,neutral,white,male,45,963.0,597.0,3024,0
2024-12-12 17:52:34.200929299,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,1,941,127,1076,319,5.76,-23.0,0.36,open,open,1.0,1.0,10.83,-9.35,tired,middle_eastern,male,25,1008.5,223.0,25920,2
2024-12-12 17:52:34.200929299,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,269,158,338,260,-0.42,17.54,-3.48,open,open,1.0,1.0,-10.25,-4.01,neutral,white,male,35,303.5,209.0,7038,1
2024-12-12 17:52:34.200929299,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,313,491,431,643,-0.86,21.59,-1.49,open,open,1.0,1.0,1.42,10.95,neutral,white,male,25,372.0,567.0,17936,3
2024-12-12 17:52:34.200929299,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,936,569,990,626,-43.51,36.3,-12.71,closed,open,0.94,1.0,-26.77,7.78,neutral,white,male,45,963.0,597.5,3078,0
2024-12-12 17:52:34.377688342,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,1,932,126,1067,318,7.88,-25.91,0.27,open,open,1.0,1.0,13.01,-13.39,tired,middle_eastern,male,35,999.5,222.0,25920,2
2024-12-12 17:52:34.377688342,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,270,157,339,259,-1.5,19.98,-2.75,open,open,1.0,1.0,-15.37,-0.39,neutral,middle_eastern,male,35,304.5,208.0,7038,1
2024-12-12 17:52:34.377688342,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,313,492,431,643,-0.09,32.35,-2.59,open,closed,0.8,0.99,4.54,6.1,neutral,east_asian,male,25,372.0,567.5,17818,3
2024-12-12 17:52:34.377688342,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,936,569,990,626,-43.36,38.13,-11.29,closed,open,0.8,1.0,-24.45,9.06,neutral,white,male,45,963.0,597.5,3078,0
2024-12-12 17:52:34.558655934,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,1,926,123,1061,318,5.14,-25.06,0.13,open,open,1.0,1.0,8.86,-10.55,tired,middle_eastern,male,35,993.5,220.5,26325,2
2024-12-12 17:52:34.558655934,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,271,157,341,259,0.72,19.52,-3.35,open,open,1.0,1.0,-12.07,0.2,neutral,middle_eastern,male,35,306.0,208.0,7140,1
2024-12-12 17:52:34.558655934,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,313,491,431,643,-0.5,27.65,-2.21,open,open,1.0,1.0,1.34,11.53,neutral,white,male,25,372.0,567.0,17936,3
2024-12-12 17:52:34.558655934,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,936,569,989,625,-49.37,37.37,-21.3,closed,open,0.66,1.0,-39.65,2.01,neutral,white,male,45,962.5,597.0,2968,0
2024-12-12 17:52:34.714372234,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,1,926,122,1060,316,7.9,-21.41,0.54,open,open,1.0,1.0,13.89,-12.06,tired,middle_eastern,male,35,993.0,219.0,25996,2
2024-12-12 17:52:34.714372234,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,271,155,340,257,-1.12,21.07,-3.15,open,open,1.0,1.0,-18.24,0.76,neutral,middle_eastern,male,35,305.5,206.0,7038,1
2024-12-12 17:52:34.714372234,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,313,491,431,643,-0.43,25.84,-2.06,open,open,1.0,1.0,1.74,12.06,neutral,white,male,25,372.0,567.0,17936,3
2024-12-12 17:52:34.714372234,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,936,569,988,624,-46.67,41.63,-26.28,closed,open,0.99,1.0,-39.71,-2.96,neutral,white,male,45,962.0,596.5,2860,0
2024-12-12 17:52:34.866721695,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,1,926,121,1060,317,6.16,-20.17,0.78,open,open,1.0,1.0,13.19,-11.03,tired,middle_eastern,male,35,993.0,219.0,26264,2
2024-12-12 17:52:34.866721695,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,271,154,340,255,0.24,18.44,-3.51,open,open,1.0,1.0,-9.05,-5.17,neutral,middle_eastern,male,35,305.5,204.5,6969,1
2024-12-12 17:52:34.866721695,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,313,491,431,643,-0.06,25.77,-2.05,open,open,1.0,1.0,1.42,11.28,neutral,white,male,25,372.0,567.0,17936,3
2024-12-12 17:52:34.866721695,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,5,936,569,988,624,-46.67,41.63,-26.28,closed,open,0.99,1.0,-39.71,-2.96,neutral,white,male,45,962.0,596.5,2860,0
2024-12-12 17:52:35.008970639,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,1,924,121,1058,317,4.48,-19.74,0.86,open,open,1.0,0.93,12.43,-10.61,tired,middle_eastern,male,35,991.0,219.0,26264,2
2024-12-12 17:52:35.008970639,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,272,153,341,253,0.42,17.23,-3.36,open,open,1.0,1.0,-8.53,-4.25,neutral,middle_eastern,male,35,306.5,203.0,6900,1
2024-12-12 17:52:35.008970639,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,313,491,431,643,-0.62,24.88,-2.03,open,open,1.0,1.0,0.96,10.87,neutral,white,male,25,372.0,567.0,17936,3
2024-12-12 17:52:35.139435647,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,1,921,120,1056,319,1.03,-23.55,-0.71,open,open,0.96,1.0,11.33,-14.96,tired,middle_eastern,male,35,988.5,219.5,26865,2
2024-12-12 17:52:35.139435647,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,273,153,341,253,0.0,18.24,-3.24,open,open,1.0,1.0,-8.27,-4.8,neutral,middle_eastern,male,35,307.0,203.0,6800,1
2024-12-12 17:52:35.139435647,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,313,491,431,643,-1.03,24.94,-1.96,open,open,1.0,1.0,2.3,10.88,neutral,white,male,25,372.0,567.0,17936,3
2024-12-12 17:52:35.254749880,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,1,917,120,1054,324,-1.79,-23.48,0.39,open,open,0.99,1.0,8.23,-16.53,neutral,middle_eastern,male,25,985.5,222.0,27948,2
2024-12-12 17:52:35.254749880,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,271,152,340,253,1.49,17.24,-3.3,open,open,1.0,1.0,-7.26,-1.26,neutral,white,male,35,305.5,202.5,6969,1
2024-12-12 17:52:35.254749880,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,314,491,431,643,-1.08,24.95,-1.91,open,open,1.0,1.0,2.13,11.09,neutral,white,male,25,372.5,567.0,17784,3
2024-12-12 17:52:35.384373178,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,1,915,120,1052,327,-2.57,-23.33,0.59,open,open,0.97,0.99,5.08,-18.05,neutral,middle_eastern,male,25,983.5,223.5,28359,2
2024-12-12 17:52:35.384373178,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,272,154,340,253,0.79,19.17,-3.22,open,open,1.0,1.0,-12.03,-4.0,neutral,middle_eastern,male,35,306.0,203.5,6732,1
2024-12-12 17:52:35.384373178,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,314,491,432,643,-1.01,24.88,-1.93,open,open,1.0,1.0,2.41,11.29,neutral,white,male,25,373.0,567.0,17936,3
2024-12-12 17:52:35.514838186,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,1,914,120,1050,326,-2.85,-24.16,0.66,open,open,0.67,1.0,2.51,-16.46,frowning,middle_eastern,male,25,982.0,223.0,28016,2
2024-12-12 17:52:35.514838186,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,272,154,340,254,-0.76,24.52,-2.27,open,open,1.0,1.0,-16.66,-0.64,neutral,middle_eastern,male,35,306.0,204.0,6800,1
2024-12-12 17:52:35.514838186,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,314,491,432,643,-0.99,24.87,-1.88,open,open,1.0,1.0,2.17,11.22,neutral,white,male,25,373.0,567.0,17936,3
2024-12-12 17:52:35.631835838,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,1,915,120,1049,325,-3.63,-27.86,0.9,open,open,0.96,1.0,-2.59,-18.2,neutral,middle_eastern,male,25,982.0,222.5,27470,2
2024-12-12 17:52:35.631835838,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,271,155,339,255,-0.59,24.75,-2.25,open,open,1.0,1.0,-15.67,-2.04,neutral,middle_eastern,male,35,305.0,205.0,6800,1
2024-12-12 17:52:35.631835838,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,314,491,432,643,-0.76,24.05,-1.73,open,open,1.0,1.0,2.8,11.13,neutral,white,male,25,373.0,567.0,17936,3
2024-12-12 17:52:35.774084783,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,1,915,120,1049,327,-3.44,-28.07,1.18,open,open,1.0,1.0,-3.74,-17.44,neutral,middle_eastern,male,25,982.0,223.5,27738,2
2024-12-12 17:52:35.774084783,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,270,157,339,257,-0.85,26.39,-1.43,open,open,1.0,1.0,-14.58,-4.2,frowning,middle_eastern,male,35,304.5,207.0,6900,1
2024-12-12 17:52:35.774084783,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,314,491,432,643,-0.75,24.17,-1.77,open,open,1.0,1.0,2.76,11.11,neutral,white,male,25,373.0,567.0,17936,3
2024-12-12 17:52:35.906233210,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,1,916,120,1050,328,-3.36,-27.32,1.14,open,open,1.0,1.0,-1.81,-16.97,frowning,middle_eastern,male,25,983.0,224.0,27872,2
2024-12-12 17:52:35.906233210,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,270,158,338,258,0.36,24.52,-2.43,open,open,1.0,1.0,-18.26,-4.17,frowning,middle_eastern,male,35,304.0,208.0,6800,1
2024-12-12 17:52:35.906233210,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,314,491,431,643,-0.63,23.61,-1.8,open,open,1.0,1.0,2.89,10.79,neutral,middle_eastern,male,25,372.5,567.0,17784,3
2024-12-12 17:52:36.036698218,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,1,918,119,1052,329,-4.02,-26.75,1.31,open,open,0.99,1.0,-2.12,-16.99,neutral,middle_eastern,male,35,985.0,224.0,28140,2
2024-12-12 17:52:36.036698218,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,269,158,338,259,0.66,25.57,-2.51,open,open,1.0,1.0,-12.24,-7.6,frowning,white,male,35,303.5,208.5,6969,1
2024-12-12 17:52:36.036698218,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,314,491,431,643,-0.72,23.18,-1.66,open,open,1.0,1.0,2.89,10.4,neutral,white,male,25,372.5,567.0,17784,3
2024-12-12 17:52:36.189047679,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,1,918,118,1054,332,-3.68,-26.35,1.66,open,open,0.91,1.0,-4.26,-17.22,neutral,middle_eastern,male,25,986.0,225.0,29104,2
2024-12-12 17:52:36.189047679,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,269,161,337,261,1.13,18.41,-3.13,open,open,1.0,1.0,-13.11,-9.23,neutral,white,male,35,303.0,211.0,6800,1
2024-12-12 17:52:36.189047679,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,314,491,431,643,-0.84,23.24,-1.29,open,open,1.0,1.0,3.01,10.67,neutral,white,male,25,372.5,567.0,17784,3
2024-12-12 17:52:36.325404655,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,1,919,118,1054,332,-3.41,-27.03,1.88,open,open,0.71,1.0,-6.11,-17.55,neutral,middle_eastern,male,25,986.5,225.0,28890,2
2024-12-12 17:52:36.325404655,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,269,165,339,267,2.16,20.45,-2.57,open,open,1.0,1.0,-13.02,-7.38,frowning,white,male,35,304.0,216.0,7140,1
2024-12-12 17:52:36.325404655,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,314,491,431,643,-0.78,23.21,-1.39,open,open,1.0,1.0,3.08,10.38,neutral,white,male,25,372.5,567.0,17784,3
2024-12-12 17:52:36.451661114,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,1,921,118,1053,329,-1.27,-24.07,1.82,closed,open,0.67,0.98,2.5,-17.44,tired,middle_eastern,male,25,987.0,223.5,27852,2
2024-12-12 17:52:36.451661114,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,269,165,340,269,1.17,21.61,-2.58,open,open,1.0,1.0,-13.85,-7.19,frowning,middle_eastern,male,35,304.5,217.0,7384,1
2024-12-12 17:52:36.451661114,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,312,492,429,643,1.48,27.77,-1.68,open,open,1.0,1.0,12.7,14.13,neutral,white,male,25,370.5,567.5,17667,3
2024-12-12 17:52:36.583809542,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,1,926,119,1057,327,4.94,-24.26,1.0,open,open,1.0,0.82,7.74,-17.03,tired,middle_eastern,male,25,991.5,223.0,27248,2
2024-12-12 17:52:36.583809542,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,3,268,166,339,271,1.44,22.87,-2.33,open,open,1.0,1.0,-10.77,-7.02,frowning,middle_eastern,male,35,303.5,218.5,7455,1
2024-12-12 17:52:36.583809542,data/test_online_meetings/zoom/Zoom_2025-01-09/2025-01-09 17.49.54 [NEXI] Weekly Briefing/video1713189655.mp4,4,312,492,429,644,1.41,28.57,-1.69,open,open,1.0,1.0,12.49,14.82,neutral,white,male,25,370.5,568.0,17784,3
